Localidade;Ano;Total;Indústria de Transformação;Indústria de Extração de Minerais;Serviços Industriais de Utilidade Pública;Construção Civil;Comércio;Serviços;Administração Pública Direta e Indireta;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca;Atividade não especificada ou classificada
Catalão;2016;23567;5426;871;135;1281;5671;6684;2088;1411;0
Catalão;2017;24768;5681;741;245;1342;5478;6950;2849;1482;0
Catalão;2018;25104;5895;667;211;1670;5885;7202;2391;1183;0
Caturaí;1999;175;;  ;2;  ;;;117;46;10
Caturaí;2000;148;;  ;2;  ;;;96;37;13
Caturaí;2001;273;;  ;1;  ;;;180;47;45
Caturaí;2002;224;;;;;;;129;63;32
Caturaí;2003;236;;;;;;;123;66;47
Caturaí;2004;224;  ;;  ;;  ;4;125;63;32
Caturaí;2005;314;  ;;  ;;  ;19;158;68;69
Caturaí;2006;306;  ;;  ;;  ;  ;157;60;89
Caturaí;2007;366;  ;;  ;;  ;  ;174;80;112
Caturaí;2008;337;  ;;  ;;  ;1;173;75;88
Caturaí;2009;371;  ;;  ;;  ;2;195;66;108
Caturaí;2010;346;  ;23;  ;50;1;1;184;81;6
Caturaí;2011;407;29;;;19;69;7;206;77;0
Caturaí;2012;323;27;;;;57;7;171;61;0
Caturaí;2013;421;41;;;2;98;8;210;62;0
Caturaí;2014;374;32;;;6;48;11;207;70;0
Caturaí;2015;424;43;;;3;75;34;195;74;0
Caturaí;2016;493;27;;;10;76;161;139;80;0
Caturaí;2017;491;33;;;1;64;109;190;94;0
Caturaí;2018;397;15;  ;  ;7;61;65;154;95;0
Cavalcante;1999;1073;;  ;2;710;;;336;6;19
Cavalcante;2000;2518;;  ;2;2147;;;346;4;19
Cavalcante;2001;1561;;  ;2;1128;;;392;13;26
Cavalcante;2002;534;;;2;65;;;419;10;38
Cavalcante;2003;554;;;19;2;;;455;16;62
Cavalcante;2004;361;5;;15;;5;  ;245;25;66
Cavalcante;2005;575;10;;17;;10;  ;444;31;63
Cavalcante;2006;345;2;;19;;  ;  ;221;23;80
Cavalcante;2007;616;1;;31;;6;  ;469;23;86
Cavalcante;2008;651;16;;33;;  ;1;499;29;73
Cavalcante;2009;929;32;;52;;2;  ;723;33;87
Cavalcante;2010;911;24;;45;43;  ;  ;704;42;53
Cavalcante;2011;943;;25;24;;70;52;717;55;0
Cavalcante;2012;671;;8;18;;48;43;515;39;0
Cavalcante;2013;921;;10;20;1;58;52;740;40;0
Cavalcante;2014;747;;11;21;;81;56;536;42;0
Cavalcante;2015;889;;6;27;;78;62;670;46;0
Cavalcante;2016;759;;8;26;;89;74;514;48;0
Cavalcante;2017;866;;16;24;;97;80;590;59;0
Cavalcante;2018;831;  ;13;24;  ;106;98;540;50;0
Ceres;1999;2318;;  ;102;130;;;410;224;1452
Ceres;2000;2510;;  ;99;189;;;403;47;1772
Ceres;2001;2598;;4;107;160;;;332;71;1924
Ceres;2002;2785;;4;101;178;;;412;91;1999
Ceres;2003;2447;;2;103;130;;;354;85;1773
Ceres;2004;2611;2;;102;;90;189;311;91;1826
Ceres;2005;2941;3;;106;;138;234;504;77;1879
Ceres;2006;3088;3;;134;;148;214;400;82;2107
Ceres;2007;3327;1;;121;;215;189;440;102;2259
Ceres;2008;3494;1;;122;;195;230;466;64;2416
Ceres;2009;3572;1;;120;;106;237;465;61;2582
Ceres;2010;3855;1;302;133;1341;266;246;483;55;1028
Ceres;2011;4029;309;1;131;211;1430;1388;509;50;0
Ceres;2012;4249;300;1;128;205;1535;1522;503;55;0
Ceres;2013;4753;304;;132;224;1682;1751;615;45;0
Ceres;2014;4969;394;;141;242;1555;1975;620;42;0
Ceres;2015;5193;437;;149;270;1653;1973;666;45;0
Ceres;2016;5133;388;2;154;290;1657;1981;614;47;0
Ceres;2017;5124;571;3;129;310;1562;1812;696;41;0
Ceres;2018;5463;607;7;126;420;1510;2062;687;44;0
Cezarina;1999;487;;  ;1;28;;;293;48;117
Cezarina;2000;761;;  ;1;3;;;265;57;435
Cezarina;2001;889;;  ;3;3;;;288;57;538
Cezarina;2002;1231;;;3;174;;;274;68;712
Cezarina;2003;1127;;;6;2;;;231;82;806
Cezarina;2004;1064;  ;;4;;3;2;267;99;689
Cezarina;2005;1200;  ;;2;;2;1;359;109;727
Cezarina;2006;1112;  ;;1;;  ;  ;309;98;704
Cezarina;2007;1156;  ;;2;;5;  ;322;100;727
Cezarina;2008;1310;  ;;2;;1;  ;327;110;870
Cezarina;2009;1353;  ;;1;;52;9;367;131;793
Cezarina;2010;2147;  ;371;1;90;768;5;389;131;392
Cezarina;2011;1535;396;;65;97;97;359;387;134;0
Cezarina;2012;1647;371;;67;209;116;356;375;153;0
Cezarina;2013;1344;217;55;88;61;105;260;403;155;0
Cezarina;2014;1289;297;42;72;38;109;211;370;150;0
Cezarina;2015;1489;473;;114;71;110;153;397;171;0
Cezarina;2016;1475;443;;78;78;110;209;363;194;0
Cezarina;2017;1444;464;;108;80;86;155;377;174;0
Cezarina;2018;1478;443;  ;111;82;80;201;369;192;0
Chapadão do Céu;1999;754;;  ;  ;8;;;237;373;136
Chapadão do Céu;2000;774;;  ;  ;6;;;208;400;160
Chapadão do Céu;2001;940;;  ;  ;8;;;248;470;214
Chapadão do Céu;2002;1070;;;;16;;;266;541;247
Chapadão do Céu;2003;1315;;;;13;;;281;694;327
Chapadão do Céu;2004;1367;  ;;6;;21;27;285;721;307
Chapadão do Céu;2005;1275;  ;;8;;2;30;261;634;340
Chapadão do Céu;2006;1182;  ;;9;;5;10;268;588;302
Chapadão do Céu;2007;1683;  ;;13;;7;13;387;718;545
Chapadão do Céu;2008;1899;  ;;2;;  ;40;257;721;879
Chapadão do Céu;2009;2911;  ;;  ;;4;35;365;754;1753
Chapadão do Céu;2010;3223;  ;1425;  ;248;11;40;416;861;222
Chapadão do Céu;2011;3734;1769;;;39;256;322;427;921;0
Chapadão do Céu;2012;3925;1830;;;66;300;335;383;1011;0
Chapadão do Céu;2013;4144;1816;;;68;360;431;477;992;0
Chapadão do Céu;2014;4211;1816;;;66;379;390;548;1012;0
Chapadão do Céu;2015;4252;1782;;;56;424;405;609;976;0
Chapadão do Céu;2016;4160;1923;;;28;411;469;396;933;0
Chapadão do Céu;2017;4517;1963;;1;29;469;458;710;887;0
Chapadão do Céu;2018;4353;122;  ;1;54;389;449;557;2781;0
Cidade Ocidental;1999;1408;;  ;1;2;;;476;42;887
Cidade Ocidental;2000;1308;;  ;2;  ;;;472;45;789
Cidade Ocidental;2001;1630;;  ;2;  ;;;562;43;1023
Cidade Ocidental;2002;1769;;;2;6;;;790;40;931
Cidade Ocidental;2003;2069;;;106;13;;;830;45;1075
Cidade Ocidental;2004;2462;  ;;108;;19;1;1018;57;1259
Cidade Ocidental;2005;2932;  ;;184;;55;2;1148;64;1479
Cidade Ocidental;2006;2482;  ;;123;;13;  ;933;56;1357
Cidade Ocidental;2007;2912;  ;;120;;4;1;1230;64;1493
Cidade Ocidental;2008;2588;  ;;34;;13;  ;1157;70;1314
Cidade Ocidental;2009;3151;  ;;5;;116;  ;1308;76;1646
Cidade Ocidental;2010;3479;  ;119;29;680;162;59;1373;81;976
Cidade Ocidental;2011;3816;243;;11;161;674;1213;1413;101;0
Cidade Ocidental;2012;3609;426;;42;106;728;1048;1153;106;0
Cidade Ocidental;2013;4177;394;;37;173;925;1167;1379;102;0
Cidade Ocidental;2014;3928;251;2;34;166;958;950;1447;120;0
Cidade Ocidental;2015;4230;325;2;33;113;965;1104;1558;130;0
Cidade Ocidental;2016;4185;465;;39;96;852;1463;1160;110;0
Cidade Ocidental;2017;4553;591;1;51;102;790;1496;1410;112;0
Cidade Ocidental;2018;4694;546;  ;46;101;816;1577;1473;135;0
Cocalzinho de Goiás;1999;455;;53;2;6;;;198;84;112
Cocalzinho de Goiás;2000;512;;94;2;  ;;;225;85;106
Cocalzinho de Goiás;2001;752;;64;2;1;;;392;136;157
Cocalzinho de Goiás;2002;691;;68;1;1;;;381;100;140
Cocalzinho de Goiás;2003;717;;49;1;;;;411;109;147
Cocalzinho de Goiás;2004;752;35;;1;;3;3;417;129;164
Cocalzinho de Goiás;2005;838;55;;1;;  ;9;466;138;169
Cocalzinho de Goiás;2006;1031;60;;3;;41;  ;470;144;313
Cocalzinho de Goiás;2007;1130;71;;3;;24;  ;517;155;360
Cocalzinho de Goiás;2008;1381;104;;3;;204;4;491;206;369
Cocalzinho de Goiás;2009;1218;93;;3;;48;2;510;212;350
Cocalzinho de Goiás;2010;1338;113;66;3;278;22;  ;515;214;127
Cocalzinho de Goiás;2011;1398;91;116;3;20;272;128;546;222;0
Cocalzinho de Goiás;2012;1489;115;141;3;58;286;146;503;237;0
Cocalzinho de Goiás;2013;1542;103;132;1;45;291;165;575;230;0
Cocalzinho de Goiás;2014;1484;95;70;1;43;303;184;511;277;0
Cocalzinho de Goiás;2015;1630;120;85;1;10;302;190;658;264;0
Cocalzinho de Goiás;2016;1553;128;80;1;9;287;154;637;257;0
Cocalzinho de Goiás;2017;1584;102;71;5;4;286;139;677;300;0
Cocalzinho de Goiás;2018;1621;113;87;  ;30;244;180;665;302;0
Colinas do Sul;1999;178;;  ;  ;3;;;162;1;12
Colinas do Sul;2000;155;;  ;  ;  ;;;138;1;16
Colinas do Sul;2001;143;;  ;  ;  ;;;123;3;17
Colinas do Sul;2002;149;;;;;;;124;5;20
Colinas do Sul;2003;214;;;;;;;182;5;27
Colinas do Sul;2004;222;  ;;  ;;  ;  ;188;10;24
Colinas do Sul;2005;271;  ;;  ;;  ;  ;227;16;28
Colinas do Sul;2006;301;  ;;  ;;  ;  ;261;19;21
Colinas do Sul;2007;347;2;;15;;  ;  ;282;23;25
Colinas do Sul;2008;301;  ;;14;;  ;  ;231;18;38
Colinas do Sul;2009;357;  ;;10;;  ;  ;292;19;36
Colinas do Sul;2010;346;  ;;9;20;  ;  ;278;27;12
Colinas do Sul;2011;367;;;15;;17;11;303;21;0
Colinas do Sul;2012;356;;;13;;20;17;277;29;0
Colinas do Sul;2013;339;;;14;;29;14;253;29;0
Colinas do Sul;2014;330;;;13;;29;11;243;34;0
Colinas do Sul;2015;331;;;12;;33;12;252;22;0
Colinas do Sul;2016;316;;;12;;36;7;232;29;0
Colinas do Sul;2017;308;;;12;;54;7;208;27;0
Colinas do Sul;2018;314;  ;  ;10;  ;45;11;210;38;0
Córrego do Ouro;1999;165;;  ;2;  ;;;112;15;36
Córrego do Ouro;2000;142;;  ;2;  ;;;80;24;36
Córrego do Ouro;2001;204;;  ;2;1;;;135;23;43
Córrego do Ouro;2002;210;;;2;1;;;137;25;45
Córrego do Ouro;2003;241;;;1;;;;157;28;55
Córrego do Ouro;2004;230;  ;;1;;  ;  ;140;26;63
Córrego do Ouro;2005;244;  ;;1;;  ;  ;141;33;69
Córrego do Ouro;2006;254;  ;;1;;  ;  ;126;38;89
Córrego do Ouro;2007;269;  ;;1;;  ;  ;154;36;78
Córrego do Ouro;2008;291;  ;;1;;  ;  ;150;34;106
Córrego do Ouro;2009;337;  ;;  ;;  ;  ;159;40;138
Córrego do Ouro;2010;345;  ;96;  ;41;  ;  ;157;43;8
Córrego do Ouro;2011;375;96;;;;58;10;165;46;0
Córrego do Ouro;2012;389;120;;;;50;7;171;41;0
Córrego do Ouro;2013;392;123;;;;56;7;160;46;0
Córrego do Ouro;2014;394;98;;;;47;6;187;56;0
Córrego do Ouro;2015;407;108;3;;;47;17;176;56;0
Córrego do Ouro;2016;416;118;4;;;37;14;193;50;0
Córrego do Ouro;2017;443;130;5;;;37;84;135;52;0
Córrego do Ouro;2018;432;145;4;  ;  ;29;16;184;54;0
Corumbá de Goiás;1999;546;;10;13;1;;;304;74;144
Corumbá de Goiás;2000;517;;15;6;  ;;;273;96;127
Corumbá de Goiás;2001;639;;24;6;24;;;288;127;170
Corumbá de Goiás;2002;662;;26;17;;;;260;168;191
Corumbá de Goiás;2003;666;;24;17;;;;253;155;217
Corumbá de Goiás;2004;701;22;;18;;  ;1;245;144;271
Corumbá de Goiás;2005;699;24;;18;;  ;3;261;157;236
Corumbá de Goiás;2006;791;23;;5;;  ;2;307;212;242
Corumbá de Goiás;2007;974;18;;5;;  ;2;331;315;303
Corumbá de Goiás;2008;1025;24;;19;;  ;17;292;336;337
Corumbá de Goiás;2009;1082;39;;20;;  ;19;336;376;292
Corumbá de Goiás;2010;1030;49;42;20;95;3;20;329;349;123
Corumbá de Goiás;2011;963;35;20;19;;116;162;345;266;0
Corumbá de Goiás;2012;919;40;19;19;2;93;180;274;292;0
Corumbá de Goiás;2013;1052;35;70;1;2;109;217;332;286;0
Corumbá de Goiás;2014;1038;30;49;6;1;116;225;338;273;0
Corumbá de Goiás;2015;1039;8;9;6;3;134;226;338;315;0
Corumbá de Goiás;2016;1053;60;6;2;11;121;259;309;285;0
Corumbá de Goiás;2017;1197;70;5;;28;111;254;408;321;0
Corumbá de Goiás;2018;1088;99;3;  ;14;121;176;345;330;0
Corumbaíba;1999;586;;  ;3;2;;;174;188;219
Corumbaíba;2000;767;;  ;3;5;;;258;210;291
Corumbaíba;2001;778;;  ;2;2;;;243;198;333
Corumbaíba;2002;849;;;2;3;;;280;226;338
Corumbaíba;2003;902;;;2;1;;;326;219;354
Corumbaíba;2004;1135;  ;;3;;8;9;508;226;381
Corumbaíba;2005;1265;  ;;3;;  ;9;556;237;460
Corumbaíba;2006;1415;  ;;2;;6;12;554;236;605
Corumbaíba;2007;1540;  ;;2;;  ;13;587;256;682
Corumbaíba;2008;1431;  ;;2;;7;16;492;236;678
Corumbaíba;2009;1777;  ;;2;;3;7;674;259;832
Corumbaíba;2010;1824;  ;657;2;149;8;14;624;267;103
Corumbaíba;2011;1913;672;1;2;4;165;119;652;298;0
Corumbaíba;2012;1889;728;1;1;7;181;137;567;267;0
Corumbaíba;2013;2008;788;3;1;6;189;157;584;280;0
Corumbaíba;2014;2099;797;4;1;19;178;178;644;278;0
Corumbaíba;2015;2110;877;5;;9;201;113;655;250;0
Corumbaíba;2016;2267;997;4;;8;205;149;638;266;0
Corumbaíba;2017;2461;1162;4;;7;192;148;646;302;0
Corumbaíba;2018;2773;1326;3;  ;6;224;247;683;284;0
Cristalina;1999;3150;;  ;2;54;;;809;1235;1050
Cristalina;2000;3596;;6;2;63;;;823;1542;1160
Cristalina;2001;4180;;4;2;41;;;1071;1835;1227
Cristalina;2002;4552;;4;2;79;;;890;2049;1528
Cristalina;2003;5381;;8;2;73;;;1000;2546;1752
Cristalina;2004;5465;9;;2;;138;181;916;2648;1571
Cristalina;2005;6499;3;;3;;226;379;1000;3175;1713
Cristalina;2006;5461;10;;5;;149;118;984;2626;1569
Cristalina;2007;5815;2;;4;;413;106;1076;2507;1707
Cristalina;2008;6305;8;;5;;386;131;1152;2696;1927
Cristalina;2009;7340;6;;4;;225;206;1684;2959;2256
Cristalina;2010;9114;24;464;3;1788;254;315;1646;3900;720
Cristalina;2011;10048;597;23;4;300;1934;1100;1776;4314;0
Cristalina;2012;10089;802;28;5;308;2093;1083;1334;4436;0
Cristalina;2013;11333;941;18;1;448;2092;1165;1713;4955;0
Cristalina;2014;11516;938;15;;631;2234;1305;1739;4654;0
Cristalina;2015;11880;996;10;3;521;2307;1451;1703;4889;0
Cristalina;2016;13202;1040;16;2;1638;2240;1493;1342;5431;0
Cristalina;2017;12348;1016;14;102;196;2277;1882;1897;4964;0
Cristalina;2018;13067;942;13;4;276;2310;1804;2168;5550;0
Cristianópolis;1999;307;;  ;4;12;;;199;41;51
Cristianópolis;2000;313;;  ;3;12;;;141;43;114
Cristianópolis;2001;309;;  ;3;  ;;;145;48;113
Cristianópolis;2002;311;;;3;;;;160;49;99
Cristianópolis;2003;317;;;3;1;;;170;50;93
Cristianópolis;2004;359;  ;;3;;2;  ;139;46;169
Cristianópolis;2005;355;  ;;3;;  ;13;187;53;99
Cristianópolis;2006;368;  ;;3;;  ;28;191;57;89
Cristianópolis;2007;366;  ;;3;;  ;6;205;71;81
Cristianópolis;2008;410;  ;;3;;26;9;216;73;83
Cristianópolis;2009;439;  ;;4;;36;11;228;59;101
Cristianópolis;2010;503;  ;52;3;52;53;9;228;74;32
Cristianópolis;2011;506;47;;2;38;63;49;234;73;0
Cristianópolis;2012;501;49;;2;101;67;54;166;62;0
Cristianópolis;2013;566;39;;1;42;76;102;245;61;0
Cristianópolis;2014;540;31;;;64;81;51;235;78;0
Cristianópolis;2015;538;8;;;15;94;122;232;67;0
Cristianópolis;2016;469;8;;;23;98;91;192;57;0
Cristianópolis;2017;512;11;;;31;105;103;189;73;0
Cristianópolis;2018;488;7;  ;  ;10;107;71;227;66;0
Crixás;1999;1258;;491;4;11;;;392;43;317
Crixás;2000;1422;;497;4;13;;;498;56;354
Crixás;2001;1590;;516;4;12;;;605;82;371
Crixás;2002;1714;;513;3;13;;;645;133;407
Crixás;2003;2026;;527;4;14;;;633;172;676
Crixás;2004;1888;574;;4;;23;3;459;237;588
Crixás;2005;2432;581;;4;;31;7;668;390;751
Crixás;2006;2596;660;;6;;43;4;579;464;840
Crixás;2007;2659;756;;36;;20;5;601;243;998
Crixás;2008;2916;860;;31;;62;4;572;302;1085
Crixás;2009;3005;940;;31;;15;1;631;231;1156
Crixás;2010;3383;1039;76;31;322;3;3;655;197;1057
Crixás;2011;3600;111;1104;33;5;374;1101;638;234;0
Crixás;2012;3696;118;1149;7;1;415;1303;480;223;0
Crixás;2013;3897;143;1204;4;6;437;929;941;233;0
Crixás;2014;3954;164;1167;2;9;531;889;947;245;0
Crixás;2015;4285;163;1119;2;6;533;910;1306;246;0
Crixás;2016;3777;149;1264;2;9;500;853;746;254;0
Crixás;2017;3695;203;1243;;12;506;754;723;254;0
Crixás;2018;4097;140;1339;  ;676;518;334;844;246;0
Cromínia;1999;195;;  ;1;  ;;;135;27;32
Cromínia;2000;216;;  ;1;  ;;;138;36;41
Cromínia;2001;211;;  ;1;  ;;;113;49;48
Cromínia;2002;214;;;1;;;;114;42;57
Cromínia;2003;272;;;1;;;;138;72;61
Cromínia;2004;311;  ;;1;;  ;  ;162;41;107
Cromínia;2005;302;  ;;1;;  ;  ;160;50;91
Cromínia;2006;285;  ;;2;;  ;  ;153;60;70
Cromínia;2007;307;  ;;2;;  ;1;156;67;81
Cromínia;2008;266;  ;;2;;  ;1;132;39;92
Cromínia;2009;319;  ;;3;;  ;1;164;57;94
Cromínia;2010;415;  ;21;2;86;55;4;144;79;24
Cromínia;2011;342;9;;;;72;20;172;69;0
Cromínia;2012;403;15;;;9;85;13;216;65;0
Cromínia;2013;451;8;;;1;91;24;248;79;0
Cromínia;2014;479;6;;;1;98;42;245;87;0
Cromínia;2015;478;23;;;;107;35;238;75;0
Cromínia;2016;413;1;;;;104;33;195;80;0
Cromínia;2017;503;1;;;;105;55;261;81;0
Cromínia;2018;537;  ;  ;  ;  ;133;54;270;80;0
Cumari;1999;286;;5;1;  ;;;186;74;20
Cumari;2000;285;;5;1;  ;;;171;87;21
Cumari;2001;272;;4;1;  ;;;172;78;17
Cumari;2002;277;;6;1;;;;166;70;34
Cumari;2003;285;;6;1;;;;163;76;39
Cumari;2004;258;  ;;1;;  ;  ;150;69;38
Cumari;2005;293;1;;1;;  ;  ;173;80;38
Cumari;2006;306;3;;2;;  ;  ;178;90;33
Cumari;2007;292;4;;2;;  ;  ;175;77;34
Cumari;2008;314;8;;2;;  ;  ;193;78;33
Cumari;2009;338;8;;  ;;  ;  ;207;83;40
Cumari;2010;386;11;23;  ;19;  ;1;213;107;12
Cumari;2011;411;37;15;;;28;13;210;108;0
Cumari;2012;392;47;13;;;22;16;197;97;0
Cumari;2013;455;95;19;;;21;14;210;96;0
Cumari;2014;374;20;16;;;31;17;204;86;0
Cumari;2015;339;9;14;;;30;19;170;97;0
Cumari;2016;318;;17;;;50;19;137;95;0
Cumari;2017;318;;7;;;27;17;163;104;0
Cumari;2018;311;  ;5;  ;3;32;7;162;102;0
Damianópolis;1999;135;;  ;1;  ;;;129;2;3
Damianópolis;2000;127;;  ;  ;  ;;;121;2;4
Damianópolis;2001;123;;  ;  ;  ;;;117;4;2
Damianópolis;2002;145;;;;2;;;137;3;3
Damianópolis;2003;184;;;;;;;171;10;3
Damianópolis;2004;188;  ;;  ;;  ;  ;165;17;6
Damianópolis;2005;190;  ;;  ;;  ;  ;169;14;7
Damianópolis;2006;211;  ;;  ;;  ;  ;178;20;13
Damianópolis;2007;237;  ;;  ;;  ;  ;202;11;24
Damianópolis;2008;240;  ;;  ;;  ;  ;206;14;20
Damianópolis;2009;242;  ;;  ;;5;  ;199;12;26
Damianópolis;2010;236;  ;;  ;17;5;  ;193;14;7
Damianópolis;2011;244;;;;4;16;7;205;12;0
Damianópolis;2012;227;;;;2;19;8;188;10;0
Damianópolis;2013;259;;;;;27;13;216;3;0
Damianópolis;2014;278;;;;;28;11;235;4;0
Damianópolis;2015;264;;;;;32;21;207;4;0
Damianópolis;2016;173;;;;;33;17;117;6;0
Damianópolis;2017;270;1;;;;39;16;209;5;0
Damianópolis;2018;289;  ;  ;  ;  ;50;15;217;7;0
Damolândia;1999;135;;  ;1;  ;;;86;5;43
Damolândia;2000;158;;  ;1;  ;;;118;12;27
Damolândia;2001;214;;  ;1;  ;;;129;16;68
Damolândia;2002;228;;;1;;;;122;17;88
Damolândia;2003;235;;;2;;;;129;13;91
Damolândia;2004;242;  ;;2;;  ;  ;143;19;78
Damolândia;2005;255;  ;;2;;  ;  ;144;19;90
Damolândia;2006;279;  ;;2;;3;  ;166;21;87
Damolândia;2007;268;  ;;2;;3;2;133;24;104
Damolândia;2008;271;  ;;  ;;7;1;129;25;109
Damolândia;2009;306;  ;;  ;;2;1;169;24;110
Damolândia;2010;316;  ;93;  ;17;1;  ;157;25;23
Damolândia;2011;311;88;;;4;11;16;167;25;0
Damolândia;2012;323;74;;;9;13;56;143;28;0
Damolândia;2013;314;81;;;;17;13;188;15;0
Damolândia;2014;360;91;;;7;20;36;187;19;0
Damolândia;2015;386;107;;;7;20;36;187;29;0
Damolândia;2016;284;82;;;12;30;23;113;24;0
Damolândia;2017;292;62;;;8;21;22;160;19;0
Damolândia;2018;276;55;  ;  ;8;20;22;154;17;0
Davinópolis;1999;147;;  ;2;  ;;;68;16;61
Davinópolis;2000;134;;  ;2;  ;;;66;13;53
Davinópolis;2001;138;;  ;2;  ;;;63;15;58
Davinópolis;2002;139;;;2;2;;;56;20;59
Davinópolis;2003;219;;;1;;;;148;17;53
Davinópolis;2004;78;  ;;1;;  ;  ;  ;17;60
Davinópolis;2005;215;  ;;1;;  ;  ;144;17;53
Davinópolis;2006;214;2;;1;;  ;  ;130;16;65
Davinópolis;2007;232;  ;;1;;  ;  ;148;19;64
Davinópolis;2008;316;  ;;1;;  ;  ;245;15;55
Davinópolis;2009;287;  ;;  ;;  ;  ;206;20;61
Davinópolis;2010;305;1;57;  ;10;  ;  ;209;20;8
Davinópolis;2011;312;53;1;2;10;9;1;218;18;0
Davinópolis;2012;178;2;;2;1;7;4;133;29;0
Davinópolis;2013;450;43;;31;1;16;6;329;24;0
Davinópolis;2014;380;38;;32;;15;4;271;20;0
Davinópolis;2015;423;41;;32;;19;3;308;20;0
Davinópolis;2016;234;41;;34;;17;4;103;35;0
Davinópolis;2017;455;37;;35;;21;5;324;33;0
Davinópolis;2018;345;29;  ;35;  ;23;14;213;31;0
Diorama;1999;155;;  ;1;2;;;130;12;10
Diorama;2000;172;;  ;1;  ;;;137;23;11
Diorama;2001;159;;  ;1;6;;;116;25;11
Diorama;2002;163;;;1;;;;121;33;8
Diorama;2003;164;;;1;;;;119;30;14
Diorama;2004;188;  ;;  ;;  ;  ;142;36;10
Diorama;2005;210;  ;;  ;;  ;  ;150;48;12
Diorama;2006;198;  ;;  ;;  ;  ;148;41;9
Diorama;2007;218;  ;;  ;;  ;  ;162;38;18
Diorama;2008;224;  ;;  ;;  ;2;159;47;16
Diorama;2009;233;  ;;  ;;  ;3;162;45;23
Diorama;2010;233;  ;5;  ;17;  ;6;165;42;-2
Diorama;2011;233;4;;;;17;4;168;40;0
Diorama;2012;250;20;;;;23;4;94;109;0
Diorama;2013;285;26;;;;19;4;117;119;0
Diorama;2014;282;23;;;;19;84;111;45;0
Diorama;2015;280;19;;;;20;5;122;114;0
Diorama;2016;243;23;;;;18;6;147;49;0
Diorama;2017;263;18;;;;21;6;173;45;0
Diorama;2018;255;  ;  ;  ;  ;18;5;176;56;0
Divinópolis de Goiás;1999;120;;24;  ;  ;;;76;8;12
Divinópolis de Goiás;2000;145;;30;  ;  ;;;78;16;21
Divinópolis de Goiás;2001;160;;29;  ;  ;;;98;10;23
Divinópolis de Goiás;2002;193;;48;;;;;100;16;29
Divinópolis de Goiás;2003;209;;37;1;;;;125;16;30
Divinópolis de Goiás;2004;372;47;;1;;  ;  ;239;51;34
Divinópolis de Goiás;2005;295;20;;1;;  ;  ;229;15;30
Divinópolis de Goiás;2006;311;23;;2;;  ;  ;228;24;34
Divinópolis de Goiás;2007;342;57;;2;;  ;  ;215;31;37
Divinópolis de Goiás;2008;313;32;;1;;  ;  ;233;21;26
Divinópolis de Goiás;2009;329;44;;  ;;  ;  ;231;26;28
Divinópolis de Goiás;2010;325;51;2;  ;23;  ;  ;206;34;9
Divinópolis de Goiás;2011;382;;82;;;26;25;215;34;0
Divinópolis de Goiás;2012;330;;53;;;40;12;197;28;0
Divinópolis de Goiás;2013;374;;31;;;45;21;233;44;0
Divinópolis de Goiás;2014;451;1;28;;;56;21;299;46;0
Divinópolis de Goiás;2015;432;;21;;;57;14;291;49;0
Divinópolis de Goiás;2016;348;1;21;;;58;15;211;42;0
Divinópolis de Goiás;2017;353;1;25;;;51;17;215;44;0
Divinópolis de Goiás;2018;1020;80;  ;  ;  ;137;77;337;389;0
Doverlândia;1999;250;;  ;2;  ;;;1;159;88
Doverlândia;2000;276;;  ;2;  ;;;  ;166;108
Doverlândia;2001;537;;  ;3;  ;;;211;227;96
Doverlândia;2002;589;;;2;;;;227;233;127
Doverlândia;2003;645;;;1;;;;225;267;152
Doverlândia;2004;404;  ;;2;;  ;2;  ;252;148
Doverlândia;2005;598;  ;;2;;  ;  ;205;266;125
Doverlândia;2006;709;  ;;2;;  ;4;303;266;134
Doverlândia;2007;725;3;;3;;  ;4;294;277;144
Doverlândia;2008;775;  ;;3;;  ;2;338;290;142
Doverlândia;2009;890;  ;;3;;  ;1;413;297;176
Doverlândia;2010;885;  ;47;3;105;  ;2;353;324;51
Doverlândia;2011;978;54;;2;;103;56;448;315;0
Doverlândia;2012;972;53;3;;;119;60;412;325;0
Doverlândia;2013;924;58;;;1;112;62;359;332;0
Doverlândia;2014;937;61;;;1;126;66;310;373;0
Doverlândia;2015;1069;64;;;;146;63;390;406;0
Doverlândia;2016;895;64;;;;114;65;262;390;0
Doverlândia;2017;1025;71;;;;121;69;347;417;0
Doverlândia;2018;792;165;  ;  ;  ;94;23;325;185;0
Edealina;1999;265;;  ;2;  ;;;187;53;23
Edealina;2000;286;;  ;1;  ;;;201;57;27
Edealina;2001;288;;  ;  ;  ;;;200;49;39
Edealina;2002;340;;;1;;;;217;80;42
Edealina;2003;380;;;1;;;;222;113;44
Edealina;2004;459;  ;;1;;  ;  ;233;120;105
Edealina;2005;479;  ;;2;;  ;  ;258;95;124
Edealina;2006;454;  ;;2;;  ;  ;231;97;124
Edealina;2007;465;  ;;2;;  ;1;249;81;132
Edealina;2008;543;  ;;  ;;  ;1;276;95;171
Edealina;2009;564;  ;;  ;;  ;1;312;113;138
Edealina;2010;533;  ;78;  ;60;  ;  ;267;121;7
Edealina;2011;549;81;;;;60;15;264;129;0
Edealina;2012;550;12;;;;76;13;336;113;0
Edealina;2013;656;7;;;93;79;26;325;126;0
