Localidade;Ano;Total;Indústria de Transformação;Indústria de Extração de Minerais;Serviços Industriais de Utilidade Pública;Construção Civil;Comércio;Serviços;Administração Pública Direta e Indireta;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca;Atividade não especificada ou classificada
Cachoeira Alta;1999;433;262;;;40;43;25;;36;27
Cachoeira Alta;2000;510;374;;;13;33;16;;73;1
Cachoeira Alta;2001;491;369;;;6;38;10;;68;
Cachoeira Alta;2002;382;243;;;8;24;15;;92;
Cachoeira Alta;2003;532;335;;;19;50;17;;111;
Cachoeira Alta;2004;945;744;;;2;59;20;;120;
Cachoeira Alta;2005;652;467;;;;51;20;;114;
Cachoeira Alta;2006;906;672;;;;69;40;;125;
Cachoeira Alta;2007;854;560;;;;62;32;;200;
Cachoeira Alta;2008;912;347;;;23;93;153;;296;
Cachoeira Alta;2009;2022;42;;;1400;104;97;;379;
Cachoeira Alta;2010;752;30;;;201;90;119;;312;
Cachoeira Alta;2011;604;24;;;;136;165;;279;
Cachoeira Alta;2012;1100;14;15;;2;96;700;;273;
Cachoeira Alta;2013;1948;47;9;;22;759;837;;274;
Cachoeira Alta;2014;1047;205;6;;1;450;175;;210;
Cachoeira Alta;2015;1437;306;;;;178;770;;183;
Cachoeira Alta;2016;1546;279;3;;6;133;932;;193;
Cachoeira Alta;2017;1271;401;27;;1;142;476;;224;
Cachoeira Alta;2018;1488;367;6;0;0;145;450;0;520;1488
Cachoeira de Goiás;1999;2;;;;;1;1;;;
Cachoeira de Goiás;2000;7;1;;;;;1;;5;
Cachoeira de Goiás;2001;11;;2;;;;1;;8;
Cachoeira de Goiás;2002;11;;1;;;1;;;9;
Cachoeira de Goiás;2003;16;;;;;;;;16;
Cachoeira de Goiás;2004;24;18;;;;;;;6;
Cachoeira de Goiás;2005;18;14;;;;;;;4;
Cachoeira de Goiás;2006;27;16;;;;;1;;10;
Cachoeira de Goiás;2007;42;31;;;;5;;;6;
Cachoeira de Goiás;2008;108;103;;;;;1;;4;
Cachoeira de Goiás;2009;129;121;;;;2;;;6;
Cachoeira de Goiás;2010;186;176;;;;1;2;;7;
Cachoeira de Goiás;2011;146;136;;;;3;2;;5;
Cachoeira de Goiás;2012;147;137;;;;1;1;;8;
Cachoeira de Goiás;2013;48;28;;;;5;6;;9;
Cachoeira de Goiás;2014;26;11;;;;4;1;;10;
Cachoeira de Goiás;2015;20;4;;;;3;2;;11;
Cachoeira de Goiás;2016;25;11;;;;2;4;;8;
Cachoeira de Goiás;2017;72;36;;;;;1;;35;
Cachoeira de Goiás;2018;51;11;0;1;0;18;3;0;18;51
Cachoeira Dourada;1999;121;47;;3;3;30;30;;8;
Cachoeira Dourada;2000;130;37;;;;39;27;;27;
Cachoeira Dourada;2001;230;32;;;1;35;17;;145;
Cachoeira Dourada;2002;152;50;;;4;38;30;;30;
Cachoeira Dourada;2003;125;24;;1;;29;18;;53;
Cachoeira Dourada;2004;386;30;;3;;44;52;;257;
Cachoeira Dourada;2005;204;42;;1;;52;63;;46;
Cachoeira Dourada;2006;225;43;;3;;49;43;;87;
Cachoeira Dourada;2007;223;19;;;12;42;43;;107;
Cachoeira Dourada;2008;1223;96;;5;1;66;74;;981;
Cachoeira Dourada;2009;281;51;;2;;71;56;;101;
Cachoeira Dourada;2010;228;3;1;13;;92;58;;61;
Cachoeira Dourada;2011;232;21;1;3;15;83;65;;44;
Cachoeira Dourada;2012;731;176;;;;73;53;;429;
Cachoeira Dourada;2013;904;249;;1;27;76;80;;471;
Cachoeira Dourada;2014;920;677;;;28;84;67;;64;
Cachoeira Dourada;2015;740;63;;1;1;73;549;;53;
Cachoeira Dourada;2016;857;732;;1;4;43;36;;41;
Cachoeira Dourada;2017;929;747;7;1;4;50;71;;49;
Cachoeira Dourada;2018;939;749;6;4;5;73;54;1;47;939
Caçu;1999;393;81;;2;76;137;51;;38;8
Caçu;2000;278;19;;;1;96;23;;136;3
Caçu;2001;291;16;2;;6;77;31;;158;1
Caçu;2002;310;24;7;40;8;52;24;;155;
Caçu;2003;372;14;8;;6;154;23;;167;
Caçu;2004;586;164;7;;10;198;64;;143;
Caçu;2005;445;125;2;;15;115;50;;138;
Caçu;2006;256;16;6;;5;103;24;;102;
Caçu;2007;837;241;15;;126;146;166;;143;
Caçu;2008;2307;136;7;;1735;180;86;;163;
Caçu;2009;2546;1671;5;;265;223;191;;191;
Caçu;2010;2768;1746;6;;453;227;166;;170;
Caçu;2011;2758;1886;8;;302;287;98;3;174;
Caçu;2012;1505;910;;1;100;220;78;1;195;
Caçu;2013;1299;756;;;56;191;101;1;194;
Caçu;2014;1308;511;1;2;48;379;133;1;233;
Caçu;2015;1079;404;;;20;303;148;1;203;
Caçu;2016;1081;594;;1;8;163;138;1;176;
Caçu;2017;1446;453;;5;9;408;249;1;321;
Caçu;2018;1671;706;0;0;34;284;436;2;209;1671
Caiapônia;1999;424;35;8;;51;101;158;;64;7
Caiapônia;2000;352;17;11;;32;61;47;;183;1
Caiapônia;2001;364;17;2;;17;80;42;;206;
Caiapônia;2002;333;9;19;;4;78;11;;212;
Caiapônia;2003;466;17;14;8;62;63;20;;282;
Caiapônia;2004;506;3;15;3;24;87;33;;341;
Caiapônia;2005;449;5;33;3;7;70;34;4;293;
Caiapônia;2006;430;8;17;;;75;38;;292;
Caiapônia;2007;425;19;20;2;;62;33;;289;
Caiapônia;2008;554;27;28;3;1;94;45;;356;
Caiapônia;2009;619;17;28;2;12;100;64;3;393;
Caiapônia;2010;720;10;20;1;35;124;58;;472;
Caiapônia;2011;734;19;10;3;3;123;82;;494;
Caiapônia;2012;983;25;31;3;78;139;112;;595;
Caiapônia;2013;935;16;30;5;53;216;131;;484;
Caiapônia;2014;996;26;;;64;269;147;;490;
Caiapônia;2015;864;13;26;;21;221;148;;435;
Caiapônia;2016;844;15;33;;9;216;147;;424;
Caiapônia;2017;908;31;14;;5;257;191;;410;
Caiapônia;2018;949;7;47;0;7;188;255;1;444;949
Caldas Novas;1999;3370;204;2;;321;813;1961;;61;8
Caldas Novas;2000;3415;117;8;;440;761;1961;;124;4
Caldas Novas;2001;3969;123;15;1;712;800;2180;;135;3
Caldas Novas;2002;3941;126;12;1;827;938;1898;;139;
Caldas Novas;2003;4244;144;22;;915;1063;1949;1;150;
Caldas Novas;2004;4482;139;2;35;917;1196;2012;;181;
Caldas Novas;2005;4925;213;21;47;855;1255;2358;8;168;
Caldas Novas;2006;4683;257;11;52;601;1316;2333;7;106;
Caldas Novas;2007;5574;256;2;36;887;1424;2801;;168;
Caldas Novas;2008;6559;265;15;35;1091;1863;3082;1;207;
Caldas Novas;2009;6659;322;21;12;752;2010;3351;1;190;
Caldas Novas;2010;8352;428;15;12;1151;2131;4420;;195;
Caldas Novas;2011;9620;489;35;13;1053;2701;5073;;256;
Caldas Novas;2012;9733;485;41;;1008;2841;5122;;236;
Caldas Novas;2013;10003;484;17;2;942;2803;5496;;259;
Caldas Novas;2014;10430;466;26;1;975;2727;5823;;412;
Caldas Novas;2015;10762;388;26;2;1486;2396;6018;1;445;
Caldas Novas;2016;9494;405;20;1;906;2107;5778;1;276;
Caldas Novas;2017;10184;445;9;1;961;2438;6143;1;186;
Caldas Novas;2018;9679;424;14;18;282;2436;6314;0;191;9679
Caldazinha;1999;28;1;;;1;18;7;;1;
Caldazinha;2000;15;1;;;;6;3;;5;
Caldazinha;2001;25;1;;;7;2;10;;5;
Caldazinha;2002;29;;;;;7;9;;13;
Caldazinha;2003;32;6;;;;9;7;;10;
Caldazinha;2004;47;7;;;;5;14;;21;
Caldazinha;2005;57;12;;;;20;11;;14;
Caldazinha;2006;55;25;;;;7;12;;11;
Caldazinha;2007;33;10;;;;5;3;;15;
Caldazinha;2008;55;6;;;;15;2;;32;
Caldazinha;2009;75;9;;;;10;17;;39;
Caldazinha;2010;151;7;;;85;6;7;;46;
Caldazinha;2011;107;9;;;30;13;14;;41;
Caldazinha;2012;52;8;;;4;17;7;;16;
Caldazinha;2013;92;7;;;32;20;8;;25;
Caldazinha;2014;95;10;;;36;27;9;;13;
Caldazinha;2015;79;9;;;17;35;8;;10;
Caldazinha;2016;97;48;;;1;28;7;;13;
Caldazinha;2017;194;50;;;86;31;3;;24;
Caldazinha;2018;195;49;0;0;104;17;2;0;23;195
Campestre de Goiás;1999;14;1;;2;;7;4;;;
Campestre de Goiás;2000;52;19;;;;4;5;;19;5
Campestre de Goiás;2001;36;17;;;;3;2;;14;
Campestre de Goiás;2002;34;18;;;;;;;16;
Campestre de Goiás;2003;39;26;;;2;2;;;9;
Campestre de Goiás;2004;24;8;;;;2;;;14;
Campestre de Goiás;2005;16;2;;;;5;;;9;
Campestre de Goiás;2006;68;45;;;;6;4;;13;
Campestre de Goiás;2007;95;53;2;;;7;;;33;
Campestre de Goiás;2008;92;62;;;;4;3;;23;
Campestre de Goiás;2009;112;63;;;;11;8;;30;
Campestre de Goiás;2010;114;78;;;;4;4;;28;
Campestre de Goiás;2011;175;113;;;16;12;14;;20;
Campestre de Goiás;2012;197;125;;;10;12;10;;40;
Campestre de Goiás;2013;232;100;3;;61;37;7;;24;
Campestre de Goiás;2014;259;86;;;95;40;10;;28;
Campestre de Goiás;2015;116;43;3;;17;26;4;;23;
Campestre de Goiás;2016;93;24;;;13;19;13;1;23;
Campestre de Goiás;2017;198;128;2;;3;26;20;;19;
Campestre de Goiás;2018;89;16;0;0;2;33;12;0;26;89
Campinaçu;1999;11;1;;;2;1;1;;6;
Campinaçu;2000;2;;;;;;;;2;
Campinaçu;2001;64;;;;60;;2;;2;
Campinaçu;2002;25;;;;18;;;;7;
Campinaçu;2003;24;;;;19;1;;;4;
Campinaçu;2004;7;;;;;3;;;4;
Campinaçu;2005;6;;;;;;;;6;
Campinaçu;2006;4;;;;;1;;;3;
Campinaçu;2007;48;;;;;2;3;;43;
Campinaçu;2008;10;;;;;5;1;;4;
Campinaçu;2009;15;;;;;7;2;;6;
Campinaçu;2010;26;;;;;8;1;;17;
Campinaçu;2011;29;;;;;11;2;;16;
Campinaçu;2012;27;;;;;15;;;12;
Campinaçu;2013;24;;;;;7;2;;15;
Campinaçu;2014;42;;;;4;10;2;;26;
Campinaçu;2015;36;;;;;11;2;;23;
Campinaçu;2016;46;;;;;19;5;;22;
Campinaçu;2017;43;;;;;16;;;27;
Campinaçu;2018;175;0;0;0;0;31;2;0;142;175
Campinorte;1999;64;19;;;;39;6;;;
Campinorte;2000;82;17;1;;;39;12;;13;
Campinorte;2001;116;22;1;;31;37;9;;16;
Campinorte;2002;114;16;;;7;59;4;;28;
Campinorte;2003;196;41;;;;80;14;;61;
Campinorte;2004;195;67;;;;103;7;;18;
Campinorte;2005;251;64;;2;5;119;38;;23;
Campinorte;2006;245;59;;;;131;34;;21;
Campinorte;2007;342;57;;;;119;128;;38;
Campinorte;2008;318;52;;;10;115;85;;56;
Campinorte;2009;459;55;;;132;126;96;;50;
Campinorte;2010;1441;110;;;1029;142;114;;46;
Campinorte;2011;676;173;16;;94;220;127;;46;
Campinorte;2012;528;134;3;;35;213;78;;65;
Campinorte;2013;458;98;1;;11;201;93;;54;
Campinorte;2014;437;68;15;;7;206;91;;50;
Campinorte;2015;421;72;2;;19;168;104;;56;
Campinorte;2016;337;38;1;;19;152;85;;42;
Campinorte;2017;452;36;9;;115;173;61;;58;
Campinorte;2018;525;65;15;0;35;249;102;0;59;525
Campo Alegre de Goiás;1999;233;74;;;46;16;65;;31;1
Campo Alegre de Goiás;2000;423;;;;31;13;45;;334;
Campo Alegre de Goiás;2001;510;2;;;11;20;23;;454;
Campo Alegre de Goiás;2002;446;3;;;;34;18;1;390;
Campo Alegre de Goiás;2003;440;5;;;;29;29;;377;
Campo Alegre de Goiás;2004;1271;72;16;;;29;38;;1116;
Campo Alegre de Goiás;2005;2545;8;9;;;37;42;;2449;
Campo Alegre de Goiás;2006;1468;10;;;;28;403;;1027;
Campo Alegre de Goiás;2007;1956;9;;;2;35;64;;1846;
Campo Alegre de Goiás;2008;1803;39;;;2;35;44;;1683;
Campo Alegre de Goiás;2009;1776;24;;;2;38;61;;1651;
Campo Alegre de Goiás;2010;1225;12;;;1;44;55;;1113;
Campo Alegre de Goiás;2011;920;10;;;;50;55;;805;
Campo Alegre de Goiás;2012;1004;41;;;5;60;50;;848;
Campo Alegre de Goiás;2013;859;13;;;2;66;28;;750;
Campo Alegre de Goiás;2014;989;11;;;;53;34;;891;
Campo Alegre de Goiás;2015;1024;10;1;;;58;39;;916;
Campo Alegre de Goiás;2016;850;7;;;;55;33;;755;
Campo Alegre de Goiás;2017;1439;15;;;13;63;55;;1293;
Campo Alegre de Goiás;2018;1446;8;0;0;6;71;69;0;1292;1446
Campo Limpo de Goiás;1999;;;;;;;;;;
Campo Limpo de Goiás;2000;;;;;;;;;;
Campo Limpo de Goiás;2001;;;;;;;;;;
Campo Limpo de Goiás;2002;;;;;;;;;;
Campo Limpo de Goiás;2003;132;22;;;105;1;3;;1;
Campo Limpo de Goiás;2004;373;94;;;259;15;1;;4;
Campo Limpo de Goiás;2005;233;43;;;171;5;8;;6;
Campo Limpo de Goiás;2006;154;98;;;34;10;3;;9;
Campo Limpo de Goiás;2007;791;129;;;623;5;18;;16;
Campo Limpo de Goiás;2008;5229;98;;;5073;17;24;;17;
Campo Limpo de Goiás;2009;5495;98;;;5322;19;35;;21;
